"","location","time","execrlc"
"5438","SLV",1993,1
"5439","SLV",1994,1
"5440","SLV",1995,1
"5441","SLV",1996,1
"5442","SLV",1997,1
"5443","SLV",1998,1
"5444","SLV",1999,1
"5445","SLV",2000,1
"5446","SLV",2001,1
"5447","SLV",2002,1
"5448","SLV",2003,1
"5449","SLV",2004,1
"5450","SLV",2005,1
"5451","SLV",2006,1
"5452","SLV",2007,1
"5453","SLV",2008,1
"5454","SLV",2009,1
"5455","SLV",2010,3
"5456","SLV",2011,3
"5457","SLV",2012,3
"5458","SOM",1975,0
"5459","SOM",1976,0
"5460","SOM",1977,0
"5461","SOM",1978,0
"5462","SOM",1979,0
"5463","SOM",1980,0
"5464","SOM",1981,0
"5465","SOM",1982,0
"5466","SOM",1983,0
"5467","SOM",1984,0
"5468","SOM",1985,0
"5469","SOM",1986,0
"5470","SOM",1987,0
"5471","SOM",1988,0
"5472","SOM",1989,0
"5473","SOM",1990,0
"5474","SOM",1991,0
"5475","SOM",1992,NA
"5476","SOM",1993,NA
"5477","SOM",1994,NA
"5478","SOM",1995,NA
"5479","SOM",1996,NA
"5480","SOM",1997,NA
"5481","SOM",1998,NA
"5482","SOM",1999,NA
"5483","SOM",2000,NA
"5484","SOM",2001,NA
"5485","SOM",2002,NA
"5486","SOM",2003,NA
"5487","SOM",2004,NA
"5488","SOM",2005,NA
"5489","SOM",2006,NA
"5490","SOM",2007,NA
"5491","SOM",2008,NA
"5492","SOM",2009,NA
"5493","SOM",2010,0
"5494","SOM",2011,0
"5495","SOM",2012,0
"5496","SUN",1975,3
"5497","SUN",1976,3
"5498","SUN",1977,3
"5499","SUN",1978,3
"5500","SUN",1979,3
"5501","SUN",1980,3
"5502","SUN",1981,3
"5503","SUN",1982,3
"5504","SUN",1983,3
"5505","SUN",1984,3
"5506","SUN",1985,3
"5507","SUN",1986,3
"5508","SUN",1987,3
"5509","SUN",1988,3
"5510","SUN",1989,3
"5511","SUN",1990,3
"5512","SUN",1991,3
"5513","SUR",1975,NA
"5514","SUR",1976,0
"5515","SUR",1977,0
"5516","SUR",1978,0
"5517","SUR",1979,0
"5518","SUR",1980,0
"5519","SUR",1981,0
"5520","SUR",1982,0
"5521","SUR",1983,0
"5522","SUR",1984,0
"5523","SUR",1985,0
"5524","SUR",1986,0
"5525","SUR",1987,0
"5526","SUR",1988,0
"5527","SUR",1989,3
"5528","SUR",1990,3
"5529","SUR",1991,0
"5530","SUR",1992,0
"5531","SUR",1993,0
"5532","SUR",1994,0
"5533","SUR",1995,0
"5534","SUR",1996,0
"5535","SUR",1997,0
"5536","SUR",1998,0
"5537","SUR",1999,0
"5538","SUR",2000,0
"5539","SUR",2001,0
"5540","SUR",2002,0
"5541","SUR",2003,0
"5542","SUR",2004,0
"5543","SUR",2005,0
"5544","SUR",2006,0
"5545","SUR",2007,0
"5546","SUR",2008,0
"5547","SUR",2009,0
"5548","SUR",2010,0
"5549","SUR",2011,0
"5550","SUR",2012,0
"5551","SVK",1975,NA
"5552","SVK",1976,NA
"5553","SVK",1977,NA
"5554","SVK",1978,NA
"5555","SVK",1979,NA
"5556","SVK",1980,NA
"5557","SVK",1981,NA
"5558","SVK",1982,NA
"5559","SVK",1983,NA
"5560","SVK",1984,NA
"5561","SVK",1985,NA
"5562","SVK",1986,NA
"5563","SVK",1987,NA
"5564","SVK",1988,NA
"5565","SVK",1989,NA
"5566","SVK",1990,NA
"5567","SVK",1991,NA
"5568","SVK",1992,NA
"5569","SVK",1993,3
"5570","SVK",1994,3
"5571","SVK",1995,3
"5572","SVK",1996,3
"5573","SVK",1997,3
"5574","SVK",1998,3
"5575","SVK",1999,0
"5576","SVK",2000,0
"5577","SVK",2001,0
"5578","SVK",2002,0
"5579","SVK",2003,0
"5580","SVK",2004,0
"5581","SVK",2005,0
"5582","SVK",2006,0
"5583","SVK",2007,3
"5584","SVK",2008,3
"5585","SVK",2009,3
"5586","SVK",2010,3
"5587","SVK",2011,3
"5588","SVK",2012,3
"5589","SVN",1975,NA
"5590","SVN",1976,NA
"5591","SVN",1977,NA
"5592","SVN",1978,NA
"5593","SVN",1979,NA
"5594","SVN",1980,NA
"5595","SVN",1981,NA
"5596","SVN",1982,NA
"5597","SVN",1983,NA
"5598","SVN",1984,NA
"5599","SVN",1985,NA
"5600","SVN",1986,NA
"5601","SVN",1987,NA
"5602","SVN",1988,NA
"5603","SVN",1989,NA
"5604","SVN",1990,NA
"5605","SVN",1991,NA
"5606","SVN",1992,1
"5607","SVN",1993,3
"5608","SVN",1994,3
"5609","SVN",1995,3
"5610","SVN",1996,3
"5611","SVN",1997,3
"5612","SVN",1998,3
"5613","SVN",1999,3
"5614","SVN",2000,3
"5615","SVN",2001,3
"5616","SVN",2002,3
"5617","SVN",2003,3
"5618","SVN",2004,3
"5619","SVN",2005,2
"5620","SVN",2006,2
"5621","SVN",2007,2
"5622","SVN",2008,2
"5623","SVN",2009,3
"5624","SVN",2010,3
"5625","SVN",2011,3
"5626","SVN",2012,2
"5627","SWE",1975,3
"5628","SWE",1976,3
"5629","SWE",1977,2
"5630","SWE",1978,2
"5631","SWE",1979,3
"5632","SWE",1980,2
"5633","SWE",1981,2
"5634","SWE",1982,2
"5635","SWE",1983,3
"5636","SWE",1984,3
"5637","SWE",1985,3
"5638","SWE",1986,3
"5639","SWE",1987,3
"5640","SWE",1988,3
"5641","SWE",1989,3
"5642","SWE",1990,3
"5643","SWE",1991,3
"5644","SWE",1992,1
"5645","SWE",1993,1
"5646","SWE",1994,1
"5647","SWE",1995,3
"5648","SWE",1996,3
"5649","SWE",1997,3
"5650","SWE",1998,3
"5651","SWE",1999,3
"5652","SWE",2000,3
"5653","SWE",2001,3
"5654","SWE",2002,3
"5655","SWE",2003,3
"5656","SWE",2004,3
"5657","SWE",2005,3
"5658","SWE",2006,3
"5659","SWE",2007,1
"5660","SWE",2008,1
"5661","SWE",2009,1
"5662","SWE",2010,1
"5663","SWE",2011,1
"5664","SWE",2012,1
"5665","SWZ",1975,0
"5666","SWZ",1976,0
"5667","SWZ",1977,0
"5668","SWZ",1978,0
"5669","SWZ",1979,0
"5670","SWZ",1980,0
"5671","SWZ",1981,0
"5672","SWZ",1982,0
"5673","SWZ",1983,0
"5674","SWZ",1984,0
"5675","SWZ",1985,0
"5676","SWZ",1986,0
"5677","SWZ",1987,0
"5678","SWZ",1988,0
"5679","SWZ",1989,0
"5680","SWZ",1990,0
"5681","SWZ",1991,0
"5682","SWZ",1992,0
"5683","SWZ",1993,0
"5684","SWZ",1994,0
"5685","SWZ",1995,0
"5686","SWZ",1996,0
"5687","SWZ",1997,0
"5688","SWZ",1998,0
"5689","SWZ",1999,0
"5690","SWZ",2000,0
"5691","SWZ",2001,0
"5692","SWZ",2002,0
"5693","SWZ",2003,0
"5694","SWZ",2004,0
"5695","SWZ",2005,0
"5696","SWZ",2006,0
"5697","SWZ",2007,0
"5698","SWZ",2008,0
"5699","SWZ",2009,0
"5700","SWZ",2010,0
"5701","SWZ",2011,0
"5702","SWZ",2012,0
"5703","SYR",1975,0
"5704","SYR",1976,0
"5705","SYR",1977,0
"5706","SYR",1978,0
"5707","SYR",1979,0
"5708","SYR",1980,0
"5709","SYR",1981,0
"5710","SYR",1982,0
"5711","SYR",1983,0
"5712","SYR",1984,0
"5713","SYR",1985,0
"5714","SYR",1986,0
"5715","SYR",1987,0
"5716","SYR",1988,0
"5717","SYR",1989,0
"5718","SYR",1990,0
"5719","SYR",1991,0
"5720","SYR",1992,0
"5721","SYR",1993,0
"5722","SYR",1994,0
"5723","SYR",1995,0
"5724","SYR",1996,0
"5725","SYR",1997,0
"5726","SYR",1998,0
"5727","SYR",1999,0
"5728","SYR",2000,0
"5729","SYR",2001,0
"5730","SYR",2002,0
"5731","SYR",2003,0
"5732","SYR",2004,0
"5733","SYR",2005,0
"5734","SYR",2006,0
"5735","SYR",2007,0
"5736","SYR",2008,0
"5737","SYR",2009,0
"5738","SYR",2010,0
"5739","SYR",2011,0
"5740","SYR",2012,0
"5741","TCD",1975,0
"5742","TCD",1976,0
"5743","TCD",1977,0
"5744","TCD",1978,0
"5745","TCD",1979,0
"5746","TCD",1980,0
"5747","TCD",1981,0
"5748","TCD",1982,0
"5749","TCD",1983,0
"5750","TCD",1984,0
"5751","TCD",1985,0
"5752","TCD",1986,0
"5753","TCD",1987,0
"5754","TCD",1988,0
"5755","TCD",1989,0
"5756","TCD",1990,0
"5757","TCD",1991,0
"5758","TCD",1992,0
"5759","TCD",1993,0
"5760","TCD",1994,0
"5761","TCD",1995,0
"5762","TCD",1996,0
"5763","TCD",1997,0
"5764","TCD",1998,0
"5765","TCD",1999,0
"5766","TCD",2000,0
"5767","TCD",2001,0
"5768","TCD",2002,0
"5769","TCD",2003,0
"5770","TCD",2004,0
"5771","TCD",2005,0
"5772","TCD",2006,0
"5773","TCD",2007,0
"5774","TCD",2008,0
"5775","TCD",2009,0
"5776","TCD",2010,0
"5777","TCD",2011,0
"5778","TCD",2012,0
"5779","TGO",1975,0
"5780","TGO",1976,0
"5781","TGO",1977,0
"5782","TGO",1978,0
"5783","TGO",1979,0
"5784","TGO",1980,0
"5785","TGO",1981,0
"5786","TGO",1982,0
"5787","TGO",1983,0
"5788","TGO",1984,0
"5789","TGO",1985,0
"5790","TGO",1986,0
"5791","TGO",1987,0
"5792","TGO",1988,0
"5793","TGO",1989,0
"5794","TGO",1990,0
"5795","TGO",1991,0
"5796","TGO",1992,0
"5797","TGO",1993,0
"5798","TGO",1994,0
"5799","TGO",1995,0
"5800","TGO",1996,0
"5801","TGO",1997,0
"5802","TGO",1998,0
"5803","TGO",1999,0
"5804","TGO",2000,0
"5805","TGO",2001,0
"5806","TGO",2002,0
"5807","TGO",2003,0
"5808","TGO",2004,0
"5809","TGO",2005,0
"5810","TGO",2006,0
"5811","TGO",2007,0
"5812","TGO",2008,0
"5813","TGO",2009,0
"5814","TGO",2010,0
"5815","TGO",2011,0
"5816","TGO",2012,0
"5817","THA",1975,0
"5818","THA",1976,1
"5819","THA",1977,1
"5820","THA",1978,1
"5821","THA",1979,1
"5822","THA",1980,0
"5823","THA",1981,0
"5824","THA",1982,0
"5825","THA",1983,0
"5826","THA",1984,0
"5827","THA",1985,0
"5828","THA",1986,0
"5829","THA",1987,0
"5830","THA",1988,0
"5831","THA",1989,1
"5832","THA",1990,1
"5833","THA",1991,1
"5834","THA",1992,0
"5835","THA",1993,1
"5836","THA",1994,1
"5837","THA",1995,1
"5838","THA",1996,1
"5839","THA",1997,1
"5840","THA",1998,1
"5841","THA",1999,1
"5842","THA",2000,1
"5843","THA",2001,0
"5844","THA",2002,0
"5845","THA",2003,0
"5846","THA",2004,0
"5847","THA",2005,0
"5848","THA",2006,0
"5849","THA",2007,0
"5850","THA",2008,0
"5851","THA",2009,0
"5852","THA",2010,0
"5853","THA",2011,0
"5854","THA",2012,0
"5855","TJK",1975,NA
"5856","TJK",1976,NA
"5857","TJK",1977,NA
"5858","TJK",1978,NA
"5859","TJK",1979,NA
"5860","TJK",1980,NA
"5861","TJK",1981,NA
"5862","TJK",1982,NA
"5863","TJK",1983,NA
"5864","TJK",1984,NA
"5865","TJK",1985,NA
"5866","TJK",1986,NA
"5867","TJK",1987,NA
"5868","TJK",1988,NA
"5869","TJK",1989,NA
"5870","TJK",1990,NA
"5871","TJK",1991,NA
"5872","TJK",1992,3
"5873","TJK",1993,3
"5874","TJK",1994,3
"5875","TJK",1995,3
"5876","TJK",1996,3
"5877","TJK",1997,3
"5878","TJK",1998,3
"5879","TJK",1999,3
"5880","TJK",2000,3
"5881","TJK",2001,3
"5882","TJK",2002,3
"5883","TJK",2003,3
"5884","TJK",2004,3
"5885","TJK",2005,3
"5886","TJK",2006,3
"5887","TJK",2007,3
"5888","TJK",2008,3
"5889","TJK",2009,3
"5890","TJK",2010,3
"5891","TJK",2011,3
"5892","TJK",2012,3
"5893","TKM",1975,NA
"5894","TKM",1976,NA
"5895","TKM",1977,NA
"5896","TKM",1978,NA
"5897","TKM",1979,NA
"5898","TKM",1980,NA
"5899","TKM",1981,NA
"5900","TKM",1982,NA
"5901","TKM",1983,NA
"5902","TKM",1984,NA
"5903","TKM",1985,NA
"5904","TKM",1986,NA
"5905","TKM",1987,NA
"5906","TKM",1988,NA
"5907","TKM",1989,NA
"5908","TKM",1990,NA
"5909","TKM",1991,NA
"5910","TKM",1992,3
"5911","TKM",1993,3
"5912","TKM",1994,3
"5913","TKM",1995,3
"5914","TKM",1996,3
"5915","TKM",1997,3
"5916","TKM",1998,3
"5917","TKM",1999,3
"5918","TKM",2000,3
"5919","TKM",2001,3
"5920","TKM",2002,3
"5921","TKM",2003,3
"5922","TKM",2004,3
"5923","TKM",2005,3
"5924","TKM",2006,3
"5925","TKM",2007,3
"5926","TKM",2008,3
"5927","TKM",2009,3
"5928","TKM",2010,3
"5929","TKM",2011,3
"5930","TKM",2012,3
"5931","TMP",1975,NA
"5932","TMP",1976,NA
"5933","TMP",1977,NA
"5934","TMP",1978,NA
"5935","TMP",1979,NA
"5936","TMP",1980,NA
"5937","TMP",1981,NA
"5938","TMP",1982,NA
"5939","TMP",1983,NA
"5940","TMP",1984,NA
"5941","TMP",1985,NA
"5942","TMP",1986,NA
"5943","TMP",1987,NA
"5944","TMP",1988,NA
"5945","TMP",1989,NA
"5946","TMP",1990,NA
"5947","TMP",1991,NA
"5948","TMP",1992,NA
"5949","TMP",1993,NA
"5950","TMP",1994,NA
"5951","TMP",1995,NA
"5952","TMP",1996,NA
"5953","TMP",1997,NA
"5954","TMP",1998,NA
"5955","TMP",1999,NA
"5956","TMP",2000,NA
"5957","TMP",2001,NA
"5958","TMP",2002,NA
"5959","TMP",2003,0
"5960","TMP",2004,0
"5961","TMP",2005,0
"5962","TMP",2006,0
"5963","TMP",2007,0
"5964","TMP",2008,0
"5965","TMP",2009,0
"5966","TMP",2010,0
"5967","TMP",2011,0
"5968","TMP",2012,0
"5969","TTO",1975,1
"5970","TTO",1976,1
"5971","TTO",1977,1
"5972","TTO",1978,1
"5973","TTO",1979,1
"5974","TTO",1980,1
"5975","TTO",1981,1
"5976","TTO",1982,1
"5977","TTO",1983,1
"5978","TTO",1984,1
"5979","TTO",1985,1
"5980","TTO",1986,1
"5981","TTO",1987,3
"5982","TTO",1988,3
"5983","TTO",1989,3
"5984","TTO",1990,3
"5985","TTO",1991,3
"5986","TTO",1992,1
"5987","TTO",1993,1
"5988","TTO",1994,1
"5989","TTO",1995,1
"5990","TTO",1996,3
"5991","TTO",1997,3
"5992","TTO",1998,3
"5993","TTO",1999,3
"5994","TTO",2000,3
"5995","TTO",2001,3
"5996","TTO",2002,1
"5997","TTO",2003,1
"5998","TTO",2004,1
"5999","TTO",2005,1
"6000","TTO",2006,1
"6001","TTO",2007,1
"6002","TTO",2008,1
"6003","TTO",2009,1
"6004","TTO",2010,1
"6005","TTO",2011,3
"6006","TTO",2012,3
"6007","TUN",1975,3
"6008","TUN",1976,3
"6009","TUN",1977,3
"6010","TUN",1978,3
"6011","TUN",1979,3
"6012","TUN",1980,3
"6013","TUN",1981,3
"6014","TUN",1982,3
"6015","TUN",1983,3
"6016","TUN",1984,3
"6017","TUN",1985,3
"6018","TUN",1986,3
"6019","TUN",1987,3
"6020","TUN",1988,3
"6021","TUN",1989,3
"6022","TUN",1990,3
"6023","TUN",1991,3
"6024","TUN",1992,3
"6025","TUN",1993,3
"6026","TUN",1994,3
"6027","TUN",1995,3
"6028","TUN",1996,3
"6029","TUN",1997,3
"6030","TUN",1998,3
"6031","TUN",1999,3
"6032","TUN",2000,3
"6033","TUN",2001,3
"6034","TUN",2002,3
"6035","TUN",2003,3
"6036","TUN",2004,3
"6037","TUN",2005,3
"6038","TUN",2006,3
"6039","TUN",2007,3
"6040","TUN",2008,3
"6041","TUN",2009,3
"6042","TUN",2010,3
"6043","TUN",2011,3
"6044","TUN",2012,0
"6045","TUR",1975,3
"6046","TUR",1976,2
"6047","TUR",1977,2
"6048","TUR",1978,2
"6049","TUR",1979,3
"6050","TUR",1980,2
"6051","TUR",1981,0
"6052","TUR",1982,0
"6053","TUR",1983,0
"6054","TUR",1984,1
"6055","TUR",1985,1
"6056","TUR",1986,1
"6057","TUR",1987,1
"6058","TUR",1988,1
"6059","TUR",1989,1
"6060","TUR",1990,1
"6061","TUR",1991,1
"6062","TUR",1992,1
"6063","TUR",1993,1
"6064","TUR",1994,1
"6065","TUR",1995,1
"6066","TUR",1996,1
"6067","TUR",1997,1
"6068","TUR",1998,1
"6069","TUR",1999,1
"6070","TUR",2000,3
"6071","TUR",2001,3
"6072","TUR",2002,3
"6073","TUR",2003,0
"6074","TUR",2004,0
"6075","TUR",2005,0
"6076","TUR",2006,0
"6077","TUR",2007,0
"6078","TUR",2008,0
"6079","TUR",2009,0
"6080","TUR",2010,0
"6081","TUR",2011,0
"6082","TUR",2012,0
"6083","TWN",1975,1
"6084","TWN",1976,1
"6085","TWN",1977,1
"6086","TWN",1978,1
"6087","TWN",1979,1
"6088","TWN",1980,1
"6089","TWN",1981,1
"6090","TWN",1982,1
"6091","TWN",1983,1
"6092","TWN",1984,1
"6093","TWN",1985,1
"6094","TWN",1986,1
"6095","TWN",1987,1
"6096","TWN",1988,1
"6097","TWN",1989,1
"6098","TWN",1990,1
"6099","TWN",1991,1
"6100","TWN",1992,1
"6101","TWN",1993,1
"6102","TWN",1994,1
"6103","TWN",1995,1
"6104","TWN",1996,1
"6105","TWN",1997,1
"6106","TWN",1998,1
"6107","TWN",1999,1
"6108","TWN",2000,1
"6109","TWN",2001,1
"6110","TWN",2002,1
"6111","TWN",2003,1
"6112","TWN",2004,1
"6113","TWN",2005,1
"6114","TWN",2006,1
"6115","TWN",2007,1
"6116","TWN",2008,1
"6117","TWN",2009,1
"6118","TWN",2010,1
"6119","TWN",2011,1
"6120","TWN",2012,1
"6121","TZA",1975,3
"6122","TZA",1976,3
"6123","TZA",1977,3
"6124","TZA",1978,3
"6125","TZA",1979,3
"6126","TZA",1980,3
"6127","TZA",1981,3
"6128","TZA",1982,3
"6129","TZA",1983,3
"6130","TZA",1984,3
"6131","TZA",1985,3
"6132","TZA",1986,3
"6133","TZA",1987,3
"6134","TZA",1988,3
"6135","TZA",1989,3
"6136","TZA",1990,3
"6137","TZA",1991,3
"6138","TZA",1992,3
"6139","TZA",1993,3
"6140","TZA",1994,3
"6141","TZA",1995,3
"6142","TZA",1996,3
"6143","TZA",1997,3
"6144","TZA",1998,3
"6145","TZA",1999,3
"6146","TZA",2000,3
"6147","TZA",2001,3
"6148","TZA",2002,3
"6149","TZA",2003,3
"6150","TZA",2004,3
"6151","TZA",2005,3
"6152","TZA",2006,3
"6153","TZA",2007,3
"6154","TZA",2008,3
"6155","TZA",2009,3
"6156","TZA",2010,3
"6157","TZA",2011,3
"6158","TZA",2012,3
"6159","UGA",1975,0
"6160","UGA",1976,0
"6161","UGA",1977,0
"6162","UGA",1978,0
"6163","UGA",1979,0
"6164","UGA",1980,0
"6165","UGA",1981,3
"6166","UGA",1982,3
"6167","UGA",1983,3
"6168","UGA",1984,3
"6169","UGA",1985,3
"6170","UGA",1986,0
"6171","UGA",1987,0
"6172","UGA",1988,0
"6173","UGA",1989,0
"6174","UGA",1990,0
"6175","UGA",1991,0
"6176","UGA",1992,0
"6177","UGA",1993,0
"6178","UGA",1994,0
"6179","UGA",1995,0
"6180","UGA",1996,0
"6181","UGA",1997,0
"6182","UGA",1998,0
"6183","UGA",1999,0
"6184","UGA",2000,0
"6185","UGA",2001,0
"6186","UGA",2002,0
"6187","UGA",2003,0
"6188","UGA",2004,0
"6189","UGA",2005,0
"6190","UGA",2006,0
"6191","UGA",2007,0
"6192","UGA",2008,0
"6193","UGA",2009,0
"6194","UGA",2010,0
"6195","UGA",2011,0
"6196","UGA",2012,0
"6197","UKR",1975,NA
"6198","UKR",1976,NA
"6199","UKR",1977,NA
"6200","UKR",1978,NA
"6201","UKR",1979,NA
"6202","UKR",1980,NA
"6203","UKR",1981,NA
"6204","UKR",1982,NA
"6205","UKR",1983,NA
"6206","UKR",1984,NA
"6207","UKR",1985,NA
"6208","UKR",1986,NA
"6209","UKR",1987,NA
"6210","UKR",1988,NA
"6211","UKR",1989,NA
"6212","UKR",1990,NA
"6213","UKR",1991,NA
"6214","UKR",1992,3
"6215","UKR",1993,3
"6216","UKR",1994,3
"6217","UKR",1995,2
"6218","UKR",1996,2
"6219","UKR",1997,2
"6220","UKR",1998,2
"6221","UKR",1999,2
"6222","UKR",2000,2
"6223","UKR",2001,2
"6224","UKR",2002,2
"6225","UKR",2003,0
"6226","UKR",2004,0
"6227","UKR",2005,0
"6228","UKR",2006,0
"6229","UKR",2007,0
"6230","UKR",2008,0
"6231","UKR",2009,0
"6232","UKR",2010,0
"6233","UKR",2011,2
"6234","UKR",2012,2
"6235","URY",1975,1
"6236","URY",1976,1
"6237","URY",1977,0
"6238","URY",1978,0
"6239","URY",1979,0
"6240","URY",1980,0
"6241","URY",1981,0
"6242","URY",1982,0
"6243","URY",1983,0
"6244","URY",1984,0
"6245","URY",1985,1
"6246","URY",1986,1
"6247","URY",1987,1
"6248","URY",1988,1
"6249","URY",1989,1
"6250","URY",1990,1
"6251","URY",1991,1
"6252","URY",1992,1
"6253","URY",1993,1
"6254","URY",1994,1
"6255","URY",1995,1
"6256","URY",1996,1
"6257","URY",1997,1
"6258","URY",1998,1
"6259","URY",1999,1
"6260","URY",2000,1
"6261","URY",2001,1
"6262","URY",2002,1
"6263","URY",2003,1
"6264","URY",2004,1
"6265","URY",2005,3
"6266","URY",2006,3
"6267","URY",2007,3
"6268","URY",2008,3
"6269","URY",2009,3
"6270","URY",2010,3
"6271","URY",2011,3
"6272","URY",2012,3
"6273","USA",1975,1
"6274","USA",1976,1
"6275","USA",1977,3
"6276","USA",1978,3
"6277","USA",1979,3
"6278","USA",1980,3
"6279","USA",1981,1
"6280","USA",1982,1
"6281","USA",1983,1
"6282","USA",1984,1
"6283","USA",1985,1
"6284","USA",1986,1
"6285","USA",1987,1
"6286","USA",1988,1
"6287","USA",1989,1
"6288","USA",1990,1
"6289","USA",1991,1
"6290","USA",1992,1
"6291","USA",1993,3
"6292","USA",1994,3
"6293","USA",1995,3
"6294","USA",1996,3
"6295","USA",1997,3
"6296","USA",1998,3
"6297","USA",1999,3
"6298","USA",2000,3
"6299","USA",2001,1
"6300","USA",2002,1
"6301","USA",2003,1
"6302","USA",2004,1
"6303","USA",2005,1
"6304","USA",2006,1
"6305","USA",2007,1
"6306","USA",2008,1
"6307","USA",2009,3
"6308","USA",2010,3
"6309","USA",2011,3
"6310","USA",2012,3
"6311","UZB",1975,NA
"6312","UZB",1976,NA
"6313","UZB",1977,NA
"6314","UZB",1978,NA
"6315","UZB",1979,NA
"6316","UZB",1980,NA
"6317","UZB",1981,NA
"6318","UZB",1982,NA
"6319","UZB",1983,NA
"6320","UZB",1984,NA
"6321","UZB",1985,NA
"6322","UZB",1986,NA
"6323","UZB",1987,NA
"6324","UZB",1988,NA
"6325","UZB",1989,NA
"6326","UZB",1990,NA
"6327","UZB",1991,NA
"6328","UZB",1992,3
"6329","UZB",1993,3
"6330","UZB",1994,3
"6331","UZB",1995,3
"6332","UZB",1996,3
"6333","UZB",1997,3
"6334","UZB",1998,3
"6335","UZB",1999,3
"6336","UZB",2000,3
"6337","UZB",2001,3
"6338","UZB",2002,3
"6339","UZB",2003,3
"6340","UZB",2004,3
"6341","UZB",2005,3
"6342","UZB",2006,3
"6343","UZB",2007,3
"6344","UZB",2008,0
"6345","UZB",2009,0
"6346","UZB",2010,0
"6347","UZB",2011,0
"6348","UZB",2012,0
"6349","VEN",1975,3
"6350","VEN",1976,3
"6351","VEN",1977,3
"6352","VEN",1978,3
"6353","VEN",1979,0
"6354","VEN",1980,0
"6355","VEN",1981,0
"6356","VEN",1982,0
"6357","VEN",1983,0
"6358","VEN",1984,3
"6359","VEN",1985,3
"6360","VEN",1986,3
"6361","VEN",1987,3
"6362","VEN",1988,3
"6363","VEN",1989,1
"6364","VEN",1990,1
"6365","VEN",1991,1
"6366","VEN",1992,1
"6367","VEN",1993,1
"6368","VEN",1994,0
"6369","VEN",1995,0
"6370","VEN",1996,0
"6371","VEN",1997,0
"6372","VEN",1998,0
"6373","VEN",1999,0
"6374","VEN",2000,0
"6375","VEN",2001,0
"6376","VEN",2002,0
"6377","VEN",2003,0
"6378","VEN",2004,0
"6379","VEN",2005,0
"6380","VEN",2006,0
"6381","VEN",2007,0
"6382","VEN",2008,0
"6383","VEN",2009,0
"6384","VEN",2010,0
"6385","VEN",2011,0
"6386","VEN",2012,0
"6387","VNM",1975,3
"6388","VNM",1976,3
"6389","VNM",1977,3
"6390","VNM",1978,3
"6391","VNM",1979,3
"6392","VNM",1980,3
"6393","VNM",1981,3
"6394","VNM",1982,3
"6395","VNM",1983,3
"6396","VNM",1984,3
"6397","VNM",1985,3
"6398","VNM",1986,3
"6399","VNM",1987,3
"6400","VNM",1988,3
"6401","VNM",1989,3
"6402","VNM",1990,3
"6403","VNM",1991,3
"6404","VNM",1992,3
"6405","VNM",1993,3
"6406","VNM",1994,3
"6407","VNM",1995,3
"6408","VNM",1996,3
"6409","VNM",1997,3
"6410","VNM",1998,3
"6411","VNM",1999,3
"6412","VNM",2000,3
"6413","VNM",2001,3
"6414","VNM",2002,3
"6415","VNM",2003,3
"6416","VNM",2004,3
"6417","VNM",2005,3
"6418","VNM",2006,3
"6419","VNM",2007,3
"6420","VNM",2008,3
"6421","VNM",2009,3
"6422","VNM",2010,3
"6423","VNM",2011,3
"6424","VNM",2012,3
"6425","VUT",1975,NA
"6426","VUT",1976,NA
"6427","VUT",1977,NA
"6428","VUT",1978,NA
"6429","VUT",1979,NA
"6430","VUT",1980,NA
"6431","VUT",1981,3
"6432","VUT",1982,3
"6433","VUT",1983,3
"6434","VUT",1984,3
"6435","VUT",1985,3
"6436","VUT",1986,3
"6437","VUT",1987,3
"6438","VUT",1988,3
"6439","VUT",1989,3
"6440","VUT",1990,3
"6441","VUT",1991,3
"6442","VUT",1992,1
"6443","VUT",1993,1
"6444","VUT",1994,1
"6445","VUT",1995,1
"6446","VUT",1996,1
"6447","VUT",1997,1
"6448","VUT",1998,1
"6449","VUT",1999,3
"6450","VUT",2000,1
"6451","VUT",2001,3
"6452","VUT",2002,3
"6453","VUT",2003,3
"6454","VUT",2004,3
"6455","VUT",2005,3
"6456","VUT",2006,3
"6457","VUT",2007,3
"6458","VUT",2008,3
"6459","VUT",2009,3
"6460","VUT",2010,3
"6461","VUT",2011,3
"6462","VUT",2012,3
"6463","WSM",1975,0
"6464","WSM",1976,0
"6465","WSM",1977,0
"6466","WSM",1978,0
"6467","WSM",1979,0
"6468","WSM",1980,0
"6469","WSM",1981,0
"6470","WSM",1982,0
"6471","WSM",1983,2
"6472","WSM",1984,2
"6473","WSM",1985,2
"6474","WSM",1986,2
"6475","WSM",1987,2
"6476","WSM",1988,2
"6477","WSM",1989,2
"6478","WSM",1990,2
"6479","WSM",1991,2
"6480","WSM",1992,2
"6481","WSM",1993,2
"6482","WSM",1994,2
"6483","WSM",1995,2
"6484","WSM",1996,2
"6485","WSM",1997,2
"6486","WSM",1998,2
"6487","WSM",1999,2
"6488","WSM",2000,2
"6489","WSM",2001,2
"6490","WSM",2002,2
"6491","WSM",2003,2
"6492","WSM",2004,2
"6493","WSM",2005,2
"6494","WSM",2006,2
"6495","WSM",2007,2
"6496","WSM",2008,2
"6497","WSM",2009,2
"6498","WSM",2010,2
"6499","WSM",2011,2
"6500","WSM",2012,2
"6501","YEM",1975,0
"6502","YEM",1976,0
"6503","YEM",1977,0
"6504","YEM",1978,0
"6505","YEM",1979,0
"6506","YEM",1980,0
