"","location","TIME","gdp_per_capita"
"2465","USA",1998.5,33071.911022
"2466","USA",1998.75,33618.240807
"2467","USA",1999,33969.788172
"2468","USA",1999.25,34271.185954
"2469","USA",1999.5,34717.659633
"2470","USA",1999.75,35375.563095
"2471","USA",2000,35658.931263
"2472","USA",2000.25,36447.613847
"2473","USA",2000.5,36628.484735
"2474","USA",2000.75,36936.984601
"2475","USA",2001,36978.347392
"2476","USA",2001.25,37348.949227
"2477","USA",2001.5,37255.238389
"2478","USA",2001.75,37376.489202
"2479","USA",2002,37759.074355
"2480","USA",2002.25,38024.299832
"2481","USA",2002.5,38282.986996
"2482","USA",2002.75,38420.522686
"2483","USA",2003,38776.764534
"2484","USA",2003.25,39175.133418
"2485","USA",2003.5,39952.366878
"2486","USA",2003.75,40514.418742
"2487","USA",2004,41022.868425
"2488","USA",2004.25,41592.488263
"2489","USA",2004.5,42123.88838
"2490","USA",2004.75,42680.08453
"2491","USA",2005,43442.603498
"2492","USA",2005.25,43892.512551
"2493","USA",2005.5,44561.652156
"2494","USA",2005.75,45042.849545
"2495","USA",2006,45842.289814
"2496","USA",2006.25,46244.738747
"2497","USA",2006.5,46488.735878
"2498","USA",2006.75,46896.441359
"2499","USA",2007,47347.883796
"2500","USA",2007.25,47869.452078
"2501","USA",2007.5,48234.137363
"2502","USA",2007.75,48493.704368
"2503","USA",2008,48331.762737
"2504","USA",2008.25,48701.341399
"2505","USA",2008.5,48681.215604
"2506","USA",2008.75,47608.436731
"2507","USA",2009,46969.830556
"2508","USA",2009.25,46731.798244
"2509","USA",2009.5,46766.458694
"2510","USA",2009.75,47250.109477
"2511","USA",2010,47526.877543
"2512","USA",2010.25,48109.68359
"2513","USA",2010.5,48556.779155
"2514","USA",2010.75,49010.786737
"2515","USA",2011,48952.581042
"2516","USA",2011.25,49580.864055
"2517","USA",2011.5,49883.189534
"2518","USA",2011.75,50416.966097
"2519","USA",2012,50933.44557
"2520","USA",2012.25,51318.298292
"2521","USA",2012.5,51551.510531
"2522","USA",2012.75,51666.930856
"2523","USA",2013,52034.612305
"2524","USA",2013.25,52217.542551
"2525","USA",2013.5,52745.509813
"2526","USA",2013.75,53365.222727
"2527","USA",2014,53361.421103
"2528","USA",2014.25,54166.28768
"2529","USA",2014.5,54847.403512
"2530","USA",2014.75,55032.489847
"2531","USA",2015,55046.89308
"2532","USA",2015.25,55776.901114
"2533","USA",2015.5,56121.738698
