"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1975-Q1","Q1-1975","PC","Percentage","0","units",,,0.638731,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1975-Q2","Q2-1975","PC","Percentage","0","units",,,-1.154453,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1975-Q3","Q3-1975","PC","Percentage","0","units",,,0.911621,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1975-Q4","Q4-1975","PC","Percentage","0","units",,,1.276689,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1976-Q1","Q1-1976","PC","Percentage","0","units",,,-1.666195,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1976-Q2","Q2-1976","PC","Percentage","0","units",,,1.7669,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1976-Q3","Q3-1976","PC","Percentage","0","units",,,-0.541326,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1976-Q4","Q4-1976","PC","Percentage","0","units",,,-0.462996,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1977-Q1","Q1-1977","PC","Percentage","0","units",,,-2.032863,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1977-Q2","Q2-1977","PC","Percentage","0","units",,,1.010681,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1977-Q3","Q3-1977","PC","Percentage","0","units",,,0.143076,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1977-Q4","Q4-1977","PC","Percentage","0","units",,,-0.591868,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1978-Q1","Q1-1978","PC","Percentage","0","units",,,1.622628,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1978-Q2","Q2-1978","PC","Percentage","0","units",,,1.557889,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1978-Q3","Q3-1978","PC","Percentage","0","units",,,-2.062252,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1978-Q4","Q4-1978","PC","Percentage","0","units",,,1.628871,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1979-Q1","Q1-1979","PC","Percentage","0","units",,,2.064018,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1979-Q2","Q2-1979","PC","Percentage","0","units",,,1.60559,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1979-Q3","Q3-1979","PC","Percentage","0","units",,,0.275914,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1979-Q4","Q4-1979","PC","Percentage","0","units",,,0.106839,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1980-Q1","Q1-1980","PC","Percentage","0","units",,,3.12784,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1980-Q2","Q2-1980","PC","Percentage","0","units",,,-4.767321,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1980-Q3","Q3-1980","PC","Percentage","0","units",,,3.796628,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1980-Q4","Q4-1980","PC","Percentage","0","units",,,-1.956995,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1981-Q1","Q1-1981","PC","Percentage","0","units",,,0.614162,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1981-Q2","Q2-1981","PC","Percentage","0","units",,,-0.062043,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1981-Q3","Q3-1981","PC","Percentage","0","units",,,0.767287,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1981-Q4","Q4-1981","PC","Percentage","0","units",,,-1.122507,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1982-Q1","Q1-1982","PC","Percentage","0","units",,,0.284036,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1982-Q2","Q2-1982","PC","Percentage","0","units",,,2.11229,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1982-Q3","Q3-1982","PC","Percentage","0","units",,,-1.241489,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1982-Q4","Q4-1982","PC","Percentage","0","units",,,1.948384,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1983-Q1","Q1-1983","PC","Percentage","0","units",,,-1.131415,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1983-Q2","Q2-1983","PC","Percentage","0","units",,,0.7884,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1983-Q3","Q3-1983","PC","Percentage","0","units",,,1.12733,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1983-Q4","Q4-1983","PC","Percentage","0","units",,,2.014711,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1984-Q1","Q1-1984","PC","Percentage","0","units",,,2.256876,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1984-Q2","Q2-1984","PC","Percentage","0","units",,,-1.513563,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1984-Q3","Q3-1984","PC","Percentage","0","units",,,1.322053,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1984-Q4","Q4-1984","PC","Percentage","0","units",,,0.929833,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1985-Q1","Q1-1985","PC","Percentage","0","units",,,0.138871,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1985-Q2","Q2-1985","PC","Percentage","0","units",,,1.056978,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1985-Q3","Q3-1985","PC","Percentage","0","units",,,1.10346,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1985-Q4","Q4-1985","PC","Percentage","0","units",,,-1.004894,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1986-Q1","Q1-1986","PC","Percentage","0","units",,,2.02347,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1986-Q2","Q2-1986","PC","Percentage","0","units",,,0.500524,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1986-Q3","Q3-1986","PC","Percentage","0","units",,,0.489036,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1986-Q4","Q4-1986","PC","Percentage","0","units",,,0.303682,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1987-Q1","Q1-1987","PC","Percentage","0","units",,,0.456262,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1987-Q2","Q2-1987","PC","Percentage","0","units",,,2.212031,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1987-Q3","Q3-1987","PC","Percentage","0","units",,,1.136552,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1987-Q4","Q4-1987","PC","Percentage","0","units",,,0.31108,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1988-Q1","Q1-1988","PC","Percentage","0","units",,,0.478468,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1988-Q2","Q2-1988","PC","Percentage","0","units",,,0.193407,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1988-Q3","Q3-1988","PC","Percentage","0","units",,,0.165339,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1988-Q4","Q4-1988","PC","Percentage","0","units",,,2.116757,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1989-Q1","Q1-1989","PC","Percentage","0","units",,,0.164712,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1989-Q2","Q2-1989","PC","Percentage","0","units",,,0.675412,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1989-Q3","Q3-1989","PC","Percentage","0","units",,,0.030822,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1989-Q4","Q4-1989","PC","Percentage","0","units",,,1.30721,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1990-Q1","Q1-1990","PC","Percentage","0","units",,,0.212357,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1990-Q2","Q2-1990","PC","Percentage","0","units",,,-0.305109,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1990-Q3","Q3-1990","PC","Percentage","0","units",,,-0.792885,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1990-Q4","Q4-1990","PC","Percentage","0","units",,,1.135943,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1991-Q1","Q1-1991","PC","Percentage","0","units",,,-0.311367,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1991-Q2","Q2-1991","PC","Percentage","0","units",,,-1.147189,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1991-Q3","Q3-1991","PC","Percentage","0","units",,,-0.485888,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1991-Q4","Q4-1991","PC","Percentage","0","units",,,-0.154936,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1992-Q1","Q1-1992","PC","Percentage","0","units",,,0.917573,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1992-Q2","Q2-1992","PC","Percentage","0","units",,,-0.513648,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1992-Q3","Q3-1992","PC","Percentage","0","units",,,-1.447436,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1992-Q4","Q4-1992","PC","Percentage","0","units",,,-1.3723,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1993-Q1","Q1-1993","PC","Percentage","0","units",,,-1.147958,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1993-Q2","Q2-1993","PC","Percentage","0","units",,,0.60412,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1993-Q3","Q3-1993","PC","Percentage","0","units",,,1.276306,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1993-Q4","Q4-1993","PC","Percentage","0","units",,,-0.649045,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1994-Q1","Q1-1994","PC","Percentage","0","units",,,1.861133,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1994-Q2","Q2-1994","PC","Percentage","0","units",,,1.149034,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1994-Q3","Q3-1994","PC","Percentage","0","units",,,0.969175,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1994-Q4","Q4-1994","PC","Percentage","0","units",,,1.443604,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1995-Q1","Q1-1995","PC","Percentage","0","units",,,1.415902,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1995-Q2","Q2-1995","PC","Percentage","0","units",,,0.543182,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1995-Q3","Q3-1995","PC","Percentage","0","units",,,0.358357,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1995-Q4","Q4-1995","PC","Percentage","0","units",,,1.328148,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1996-Q1","Q1-1996","PC","Percentage","0","units",,,0.355378,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1996-Q2","Q2-1996","PC","Percentage","0","units",,,-0.731065,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1996-Q3","Q3-1996","PC","Percentage","0","units",,,0.471541,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1996-Q4","Q4-1996","PC","Percentage","0","units",,,0.759641,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1997-Q1","Q1-1997","PC","Percentage","0","units",,,0.60923,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1997-Q2","Q2-1997","PC","Percentage","0","units",,,1.226853,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1997-Q3","Q3-1997","PC","Percentage","0","units",,,1.008052,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1997-Q4","Q4-1997","PC","Percentage","0","units",,,1.693516,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1998-Q1","Q1-1998","PC","Percentage","0","units",,,0.238391,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1998-Q2","Q2-1998","PC","Percentage","0","units",,,1.624114,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1998-Q3","Q3-1998","PC","Percentage","0","units",,,0.519142,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1998-Q4","Q4-1998","PC","Percentage","0","units",,,1.115852,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1999-Q1","Q1-1999","PC","Percentage","0","units",,,1.503128,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1999-Q2","Q2-1999","PC","Percentage","0","units",,,0.320513,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1999-Q3","Q3-1999","PC","Percentage","0","units",,,1.009528,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1999-Q4","Q4-1999","PC","Percentage","0","units",,,1.823344,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","units",,,0.719185,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","units",,,2.188308,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","units",,,0.858791,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","units",,,0.25868,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","units",,,-0.246153,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","units",,,0.454156,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2001-Q3","Q3-2001","PC","Percentage","0","units",,,0.607932,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","units",,,0.599684,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","units",,,-0.03521,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2002-Q2","Q2-2002","PC","Percentage","0","units",,,1.369012,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2002-Q3","Q3-2002","PC","Percentage","0","units",,,0.191302,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2002-Q4","Q4-2002","PC","Percentage","0","units",,,0.465184,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2003-Q1","Q1-2003","PC","Percentage","0","units",,,1.192285,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2003-Q2","Q2-2003","PC","Percentage","0","units",,,-0.407096,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2003-Q3","Q3-2003","PC","Percentage","0","units",,,1.35179,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2003-Q4","Q4-2003","PC","Percentage","0","units",,,0.62953,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2004-Q1","Q1-2004","PC","Percentage","0","units",,,1.520604,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2004-Q2","Q2-2004","PC","Percentage","0","units",,,0.731336,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","units",,,0.860785,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","units",,,0.815711,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","units",,,0.141705,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","units",,,1.025161,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","units",,,0.963867,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","units",,,0.664136,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","units",,,1.941823,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","units",,,1.173623,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","units",,,1.309926,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","units",,,0.577608,,
"SWE","Sweden","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","units",,,0.837888,,
