"","location","TIME","gdpv_annpct_quarterly"
"5612","NOR",1990.75,2.67772
"5613","NOR",1991,0.848542
"5614","NOR",1991.25,0.523118
"5615","NOR",1991.5,-0.244566
"5616","NOR",1991.75,0.733496
"5617","NOR",1992,2.126434
"5618","NOR",1992.25,0.52135
"5619","NOR",1992.5,1.310263
"5620","NOR",1992.75,-0.715822
"5621","NOR",1993,-0.657945
"5622","NOR",1993.25,1.736098
"5623","NOR",1993.5,1.992541
"5624","NOR",1993.75,3.557924
"5625","NOR",1994,-1.140224
"5626","NOR",1994.25,2.329024
"5627","NOR",1994.5,-1.358643
"5628","NOR",1994.75,3.952128
"5629","NOR",1995,-0.781178
"5630","NOR",1995.25,0.872518
"5631","NOR",1995.5,2.356401
"5632","NOR",1995.75,1.23368
"5633","NOR",1996,1.510421
"5634","NOR",1996.25,-0.137118
"5635","NOR",1996.5,3.332422
"5636","NOR",1996.75,-1.604127
"5637","NOR",1997,2.684995
"5638","NOR",1997.25,2.412244
"5639","NOR",1997.5,-0.107642
"5640","NOR",1997.75,1.412888
"5641","NOR",1998,0.964786
"5642","NOR",1998.25,1.133152
"5643","NOR",1998.5,-1.793624
"5644","NOR",1998.75,0.511394
"5645","NOR",1999,0.723171
"5646","NOR",1999.25,0.045573
"5647","NOR",1999.5,2.054843
"5648","NOR",1999.75,1.720155
"5649","NOR",2000,1.478256
"5650","NOR",2000.25,-1.444209
"5651","NOR",2000.5,0.97054
"5652","NOR",2000.75,0.039314
"5653","NOR",2001,1.169897
"5654","NOR",2001.25,-0.177552
"5655","NOR",2001.5,1.230896
"5656","NOR",2001.75,0.869188
"5657","NOR",2002,-0.874658
"5658","NOR",2002.25,2.077762
"5659","NOR",2002.5,-1.484099
"5660","NOR",2002.75,1.129261
"5661","NOR",2003,0.03413
"5662","NOR",2003.25,-0.476282
"5663","NOR",2003.5,1.40509
"5664","NOR",2003.75,0.031988
"5665","NOR",2004,3.514624
"5666","NOR",2004.25,0.205846
"5667","NOR",2004.5,-1.154667
"5668","NOR",2004.75,0.982504
"5669","NOR",2005,1.65724
"5670","NOR",2005.25,0.524258
"5671","NOR",2005.5,0.829768
"5672","NOR",2005.75,0.224877
"5673","NOR",2006,0.643919
"5674","NOR",2006.25,0.124918
"5675","NOR",2006.5,1.026228
"5676","NOR",2006.75,1.830284
"5677","NOR",2007,0.020235
"5678","NOR",2007.25,-0.00164
"5679","NOR",2007.5,1.283199
"5680","NOR",2007.75,1.08811
"5681","NOR",2008,-1.311116
"5682","NOR",2008.25,0.049786
"5683","NOR",2008.5,-0.182684
"5684","NOR",2008.75,0.313339
"5685","NOR",2009,-0.740996
"5686","NOR",2009.25,-0.879588
"5687","NOR",2009.5,0.064376
"5688","NOR",2009.75,0.05336
"5689","NOR",2010,1.876484
"5690","NOR",2010.25,-1.063004
"5691","NOR",2010.5,-2.481556
"5692","NOR",2010.75,2.807208
"5693","NOR",2011,0.035275
"5694","NOR",2011.25,-0.413386
"5695","NOR",2011.5,1.611243
"5696","NOR",2011.75,0.051601
"5697","NOR",2012,2.121785
"5698","NOR",2012.25,0.317709
"5699","NOR",2012.5,-1.519049
"5700","NOR",2012.75,0.812733
"5701","NOR",2013,0.005137
"5702","NOR",2013.25,1.18254
"5703","NOR",2013.5,0.598612
"5704","NOR",2013.75,-0.27443
"5705","NOR",2014,0.620301
"5706","NOR",2014.25,1.114584
"5707","NOR",2014.5,0.133388
"5708","NOR",2014.75,1.116494
"5709","NOR",2015,0.158566
"5710","NOR",2015.25,-0.000503
"5711","NOR",2015.5,1.778942
"5712","NZL",1987.5,0.547672
"5713","NZL",1987.75,0.46821
"5714","NZL",1988,-0.381121
"5715","NZL",1988.25,-0.468928
"5716","NZL",1988.5,0.224132
"5717","NZL",1988.75,-0.87968
"5718","NZL",1989,1.276803
"5719","NZL",1989.25,0.584013
"5720","NZL",1989.5,-1.129732
"5721","NZL",1989.75,-0.196922
"5722","NZL",1990,-0.177237
"5723","NZL",1990.25,-0.019189
"5724","NZL",1990.5,0.90199
"5725","NZL",1990.75,1.176455
"5726","NZL",1991,-2.422215
"5727","NZL",1991.25,-0.677084
"5728","NZL",1991.5,0.317408
"5729","NZL",1991.75,0.650363
"5730","NZL",1992,0.287281
"5731","NZL",1992.25,0.002279
"5732","NZL",1992.5,-0.717614
"5733","NZL",1992.75,1.252329
"5734","NZL",1993,1.639983
"5735","NZL",1993.25,2.224316
"5736","NZL",1993.5,2.027365
"5737","NZL",1993.75,0.939881
"5738","NZL",1994,1.524906
"5739","NZL",1994.25,0.689221
"5740","NZL",1994.5,1.687549
"5741","NZL",1994.75,1.297653
"5742","NZL",1995,1.174007
"5743","NZL",1995.25,1.22134
"5744","NZL",1995.5,0.899377
"5745","NZL",1995.75,0.676907
"5746","NZL",1996,1.385588
"5747","NZL",1996.25,0.902254
"5748","NZL",1996.5,0.672562
"5749","NZL",1996.75,1.341142
"5750","NZL",1997,-0.395227
"5751","NZL",1997.25,1.965938
"5752","NZL",1997.5,-0.277706
"5753","NZL",1997.75,-0.254717
"5754","NZL",1998,-0.676808
"5755","NZL",1998.25,0.383016
"5756","NZL",1998.5,0.163013
"5757","NZL",1998.75,0.985574
"5758","NZL",1999,1.219947
"5759","NZL",1999.25,0.8327
"5760","NZL",1999.5,2.839994
"5761","NZL",1999.75,1.230282
"5762","NZL",2000,1.428538
"5763","NZL",2000.25,-0.03232
"5764","NZL",2000.5,0.353575
"5765","NZL",2000.75,0.164876
"5766","NZL",2001,0.341181
"5767","NZL",2001.25,1.369408
"5768","NZL",2001.5,0.80483
"5769","NZL",2001.75,1.508678
"5770","NZL",2002,0.931205
"5771","NZL",2002.25,1.412093
"5772","NZL",2002.5,1.172809
"5773","NZL",2002.75,1.399823
"5774","NZL",2003,0.591015
"5775","NZL",2003.25,0.50195
"5776","NZL",2003.5,2.119317
"5777","NZL",2003.75,1.2606
"5778","NZL",2004,1.580585
"5779","NZL",2004.25,0.87121
"5780","NZL",2004.5,0.118922
"5781","NZL",2004.75,0.408654
"5782","NZL",2005,1.122347
"5783","NZL",2005.25,1.766137
"5784","NZL",2005.5,0.355556
"5785","NZL",2005.75,-0.257285
"5786","NZL",2006,1.576878
"5787","NZL",2006.25,0.527928
"5788","NZL",2006.5,0.749383
"5789","NZL",2006.75,0.713922
"5790","NZL",2007,1.184747
"5791","NZL",2007.25,0.767864
"5792","NZL",2007.5,0.818281
"5793","NZL",2007.75,0.206298
"5794","NZL",2008,-0.326155
"5795","NZL",2008.25,-0.561635
"5796","NZL",2008.5,-0.365293
"5797","NZL",2008.75,-0.435809
"5798","NZL",2009,-1.280305
"5799","NZL",2009.25,-0.074149
"5800","NZL",2009.5,0.303674
"5801","NZL",2009.75,1.023319
"5802","NZL",2010,0.256827
"5803","NZL",2010.25,0.740485
"5804","NZL",2010.5,-0.267747
"5805","NZL",2010.75,-0.4219
"5806","NZL",2011,1.089393
"5807","NZL",2011.25,0.706604
"5808","NZL",2011.5,0.930512
"5809","NZL",2011.75,0.613999
"5810","NZL",2012,0.736648
"5811","NZL",2012.25,0.271578
"5812","NZL",2012.5,0.322565
"5813","NZL",2012.75,1.469575
"5814","NZL",2013,-0.135698
"5815","NZL",2013.25,0.805818
"5816","NZL",2013.5,0.825904
"5817","NZL",2013.75,0.533642
"5818","NZL",2014,1.298618
"5819","NZL",2014.25,0.8864
"5820","NZL",2014.5,0.906769
"5821","NZL",2014.75,0.934607
"5822","NZL",2015,0.19857
"5823","NZL",2015.25,0.305774
"5824","NZL",2015.5,0.854498
"5825","POL",1995.25,1.871334
"5826","POL",1995.5,2.494347
"5827","POL",1995.75,1.549784
"5828","POL",1996,1.964465
"5829","POL",1996.25,2.076831
"5830","POL",1996.5,1.219306
"5831","POL",1996.75,-3.170358
"5832","POL",1997,6.141549
"5833","POL",1997.25,1.465565
"5834","POL",1997.5,1.187067
"5835","POL",1997.75,1.63571
"5836","POL",1998,1.7884
"5837","POL",1998.25,0.893215
"5838","POL",1998.5,1.214662
"5839","POL",1998.75,-1.610424
"5840","POL",1999,1.908318
"5841","POL",1999.25,2.006979
"5842","POL",1999.5,2.11731
"5843","POL",1999.75,1.207949
"5844","POL",2000,0.870245
"5845","POL",2000.25,1.120572
"5846","POL",2000.5,0.012119
"5847","POL",2000.75,0.966582
"5848","POL",2001,0.192825
"5849","POL",2001.25,-0.273638
"5850","POL",2001.5,0.628448
"5851","POL",2001.75,-0.136804
"5852","POL",2002,0.44192
"5853","POL",2002.25,0.374686
"5854","POL",2002.5,0.739379
"5855","POL",2002.75,0.80344
"5856","POL",2003,0.215049
"5857","POL",2003.25,1.766584
"5858","POL",2003.5,1.52164
"5859","POL",2003.75,0.869196
"5860","POL",2004,1.943875
"5861","POL",2004.25,1.076364
"5862","POL",2004.5,-0.025892
"5863","POL",2004.75,1.434188
"5864","POL",2005,0.58429
"5865","POL",2005.25,0.604028
"5866","POL",2005.5,1.742861
"5867","POL",2005.75,0.930432
"5868","POL",2006,1.651947
"5869","POL",2006.25,1.675974
"5870","POL",2006.5,2.001372
"5871","POL",2006.75,1.534659
"5872","POL",2007,2.080753
"5873","POL",2007.25,1.60747
"5874","POL",2007.5,1.301809
"5875","POL",2007.75,2.1122
"5876","POL",2008,0.508176
"5877","POL",2008.25,0.747342
"5878","POL",2008.5,0.595761
"5879","POL",2008.75,-0.385736
"5880","POL",2009,1.328658
"5881","POL",2009.25,0.388928
"5882","POL",2009.5,0.536951
"5883","POL",2009.75,1.482515
"5884","POL",2010,0.276967
"5885","POL",2010.25,1.377112
"5886","POL",2010.5,1.21824
"5887","POL",2010.75,1.105049
"5888","POL",2011,1.489803
"5889","POL",2011.25,1.240466
"5890","POL",2011.5,1.053058
"5891","POL",2011.75,0.901722
"5892","POL",2012,0.261788
"5893","POL",2012.25,-0.170935
"5894","POL",2012.5,0.16494
"5895","POL",2012.75,-0.079501
"5896","POL",2013,0.109655
"5897","POL",2013.25,0.853304
"5898","POL",2013.5,0.672916
"5899","POL",2013.75,0.606587
"5900","POL",2014,0.989954
"5901","POL",2014.25,0.864361
"5902","POL",2014.5,0.752334
"5903","POL",2014.75,1.039926
"5904","POL",2015,0.875784
"5905","POL",2015.25,0.774
"5906","POL",2015.5,0.938712
"5907","PRT",1960.25,0.646962
"5908","PRT",1960.5,0.927049
"5909","PRT",1960.75,1.200127
"5910","PRT",1961,1.464149
"5911","PRT",1961.25,1.532257
"5912","PRT",1961.5,1.596982
"5913","PRT",1961.75,1.658387
"5914","PRT",1962,1.716391
"5915","PRT",1962.25,1.625878
"5916","PRT",1962.5,1.539338
"5917","PRT",1962.75,1.456391
"5918","PRT",1963,1.376694
"5919","PRT",1963.25,1.411944
"5920","PRT",1963.5,1.445411
"5921","PRT",1963.75,1.477253
"5922","PRT",1964,1.507421
"5923","PRT",1964.25,1.69271
"5924","PRT",1964.5,1.868849
"5925","PRT",1964.75,2.035035
"5926","PRT",1965,2.191015
"5927","PRT",1965.25,1.750541
"5928","PRT",1965.5,1.333727
"5929","PRT",1965.75,0.934595
"5930","PRT",1966,0.547837
"5931","PRT",1966.25,0.890695
"5932","PRT",1966.5,1.225592
"5933","PRT",1966.75,1.549392
"5934","PRT",1967,1.859225
"5935","PRT",1967.25,2.136933
"5936","PRT",1967.5,2.39743
"5937","PRT",1967.75,2.63928
"5938","PRT",1968,2.861783
"5939","PRT",1968.25,1.941334
"5940","PRT",1968.5,1.079497
"5941","PRT",1968.75,0.251935
"5942","PRT",1969,-0.591963
"5943","PRT",1969.25,-0.183559
"5944","PRT",1969.5,1.947747
"5945","PRT",1969.75,2.637683
"5946","PRT",1970,2.917471
"5947","PRT",1970.25,2.993326
"5948","PRT",1970.5,0.646107
"5949","PRT",1970.75,1.772498
"5950","PRT",1971,-0.022926
"5951","PRT",1971.25,3.964732
"5952","PRT",1971.5,0.580977
"5953","PRT",1971.75,3.421454
"5954","PRT",1972,-0.052891
"5955","PRT",1972.25,1.942276
"5956","PRT",1972.5,4.900384
"5957","PRT",1972.75,0.540746
"5958","PRT",1973,3.996567
"5959","PRT",1973.25,2.114462
"5960","PRT",1973.5,2.984994
"5961","PRT",1973.75,1.593791
"5962","PRT",1974,0.547245
"5963","PRT",1974.25,-2.033564
"5964","PRT",1974.5,-1.658835
"5965","PRT",1974.75,-0.772746
"5966","PRT",1975,-1.987541
"5967","PRT",1975.25,-1.4921
"5968","PRT",1975.5,0.104981
"5969","PRT",1975.75,2.344305
"5970","PRT",1976,2.40437
"5971","PRT",1976.25,2.48797
"5972","PRT",1976.5,0.463688
"5973","PRT",1976.75,3.207686
"5974","PRT",1977,0.921982
"5975","PRT",1977.25,0.889026
"5976","PRT",1977.5,1.004016
"5977","PRT",1977.75,0.702947
"5978","PRT",1978,0.481314
"5979","PRT",1978.25,0.477281
"5980","PRT",1978.5,0.536667
"5981","PRT",1978.75,1.716846
"5982","PRT",1979,1.063669
"5983","PRT",1979.25,2.126871
"5984","PRT",1979.5,1.32944
"5985","PRT",1979.75,2.064942
"5986","PRT",1980,1.574463
"5987","PRT",1980.25,-0.026077
"5988","PRT",1980.5,-0.342025
"5989","PRT",1980.75,1.670543
"5990","PRT",1981,0.447069
"5991","PRT",1981.25,0.080634
"5992","PRT",1981.5,-0.171096
"5993","PRT",1981.75,0.486619
"5994","PRT",1982,2.426235
"5995","PRT",1982.25,-1.344647
"5996","PRT",1982.5,0.459236
"5997","PRT",1982.75,0.810506
"5998","PRT",1983,0.922716
"5999","PRT",1983.25,-0.894686
"6000","PRT",1983.5,-1.50034
"6001","PRT",1983.75,-0.652491
"6002","PRT",1984,-0.770612
"6003","PRT",1984.25,-1.034334
"6004","PRT",1984.5,2.404084
"6005","PRT",1984.75,-0.231648
"6006","PRT",1985,1.088803
"6007","PRT",1985.25,0.973923
"6008","PRT",1985.5,-0.373988
"6009","PRT",1985.75,1.587132
"6010","PRT",1986,1.321063
"6011","PRT",1986.25,1.12838
"6012","PRT",1986.5,0.535234
"6013","PRT",1986.75,1.600706
"6014","PRT",1987,1.805397
"6015","PRT",1987.25,1.600811
"6016","PRT",1987.5,1.547363
"6017","PRT",1987.75,1.197491
"6018","PRT",1988,4.556632
"6019","PRT",1988.25,0.454994
"6020","PRT",1988.5,0.762613
"6021","PRT",1988.75,1.31919
"6022","PRT",1989,3.766029
"6023","PRT",1989.25,-1.414135
"6024","PRT",1989.5,1.972954
"6025","PRT",1989.75,0.832613
"6026","PRT",1990,1.017439
"6027","PRT",1990.25,1.870297
"6028","PRT",1990.5,0.698607
"6029","PRT",1990.75,2.658981
"6030","PRT",1991,-2.330577
"6031","PRT",1991.25,1.962589
"6032","PRT",1991.5,1.073591
"6033","PRT",1991.75,0.023667
"6034","PRT",1992,1.76895
"6035","PRT",1992.25,-0.919372
"6036","PRT",1992.5,-0.34596
"6037","PRT",1992.75,-0.159542
"6038","PRT",1993,-1.318635
"6039","PRT",1993.25,0.050114
"6040","PRT",1993.5,0.695529
"6041","PRT",1993.75,0.335462
"6042","PRT",1994,0.338694
"6043","PRT",1994.25,1.295818
"6044","PRT",1994.5,0.45219
"6045","PRT",1994.75,1.201951
"6046","PRT",1995,0.100155
"6047","PRT",1995.25,1.249665
"6048","PRT",1995.5,0.452246
"6049","PRT",1995.75,0.728744
"6050","PRT",1996,0.598021
"6051","PRT",1996.25,1.253482
"6052","PRT",1996.5,1.461177
"6053","PRT",1996.75,0.388131
"6054","PRT",1997,1.502548
"6055","PRT",1997.25,0.904474
"6056","PRT",1997.5,1.354351
"6057","PRT",1997.75,0.664317
"6058","PRT",1998,1.42176
"6059","PRT",1998.25,1.46777
"6060","PRT",1998.5,1.197018
"6061","PRT",1998.75,0.742271
"6062","PRT",1999,1.319429
"6063","PRT",1999.25,0.523415
"6064","PRT",1999.5,0.878462
"6065","PRT",1999.75,0.666451
"6066","PRT",2000,2.229112
"6067","PRT",2000.25,-0.581579
"6068","PRT",2000.5,1.399889
"6069","PRT",2000.75,0.75928
"6070","PRT",2001,-0.237621
"6071","PRT",2001.25,0.850755
"6072","PRT",2001.5,0.127325
"6073","PRT",2001.75,1.396485
"6074","PRT",2002,0.25577
"6075","PRT",2002.25,-0.45301
"6076","PRT",2002.5,-0.60899
"6077","PRT",2002.75,-0.628455
"6078","PRT",2003,0.06183
"6079","PRT",2003.25,-0.800241
"6080","PRT",2003.5,0.74821
"6081","PRT",2003.75,0.490373
"6082","PRT",2004,0.914056
"6083","PRT",2004.25,0.607089
"6084","PRT",2004.5,-0.122754
"6085","PRT",2004.75,-0.180085
"6086","PRT",2005,0.757117
"6087","PRT",2005.25,0.418987
"6088","PRT",2005.5,-0.619775
"6089","PRT",2005.75,0.208834
"6090","PRT",2006,0.802147
"6091","PRT",2006.25,0.929077
"6092","PRT",2006.5,-0.17138
"6093","PRT",2006.75,0.734886
"6094","PRT",2007,1.117874
"6095","PRT",2007.25,0.391613
"6096","PRT",2007.5,0.174119
"6097","PRT",2007.75,1.104391
"6098","PRT",2008,0.029072
"6099","PRT",2008.25,-0.512002
"6100","PRT",2008.5,-0.232247
"6101","PRT",2008.75,-1.344049
"6102","PRT",2009,-2.300304
"6103","PRT",2009.25,0.134359
"6104","PRT",2009.5,0.935833
"6105","PRT",2009.75,-0.005632
"6106","PRT",2010,0.953662
"6107","PRT",2010.25,0.55882
"6108","PRT",2010.5,0.179769
"6109","PRT",2010.75,-0.280432
"6110","PRT",2011,-0.751928
"6111","PRT",2011.25,-0.454853
"6112","PRT",2011.5,-0.743144
"6113","PRT",2011.75,-1.578781
"6114","PRT",2012,-0.433215
"6115","PRT",2012.25,-1.37015
"6116","PRT",2012.5,-1.10122
"6117","PRT",2012.75,-1.644503
"6118","PRT",2013,0.323507
"6119","PRT",2013.25,0.691052
"6120","PRT",2013.5,-0.120845
"6121","PRT",2013.75,0.951042
"6122","PRT",2014,-0.500031
"6123","PRT",2014.25,0.536513
"6124","PRT",2014.5,0.185303
"6125","PRT",2014.75,0.353507
"6126","PRT",2015,0.485331
"6127","PRT",2015.25,0.517467
"6128","PRT",2015.5,0.002304
"6129","RUS",1995.25,0.813961
"6130","RUS",1995.5,0.432418
"6131","RUS",1995.75,-2.145094
"6132","RUS",1996,-1.31881
"6133","RUS",1996.25,-0.505464
"6134","RUS",1996.5,-1.497353
"6135","RUS",1996.75,0.215578
"6136","RUS",1997,1.343092
"6137","RUS",1997.25,-1.039557
"6138","RUS",1997.5,2.376266
"6139","RUS",1997.75,0.985299
"6140","RUS",1998,-3.502692
"6141","RUS",1998.25,-1.082056
"6142","RUS",1998.5,-5.448241
"6143","RUS",1998.75,0.993693
"6144","RUS",1999,4.096223
"6145","RUS",1999.25,3.544105
"6146","RUS",1999.5,1.968797
"6147","RUS",1999.75,2.173393
"6148","RUS",2000,3.70053
"6149","RUS",2000.25,1.920595
"6150","RUS",2000.5,1.895832
"6151","RUS",2000.75,0.646628
"6152","RUS",2001,0.596355
"6153","RUS",2001.25,1.78769
"6154","RUS",2001.5,2.534947
"6155","RUS",2001.75,-0.509496
"6156","RUS",2002,0.43437
"6157","RUS",2002.25,1.77877
"6158","RUS",2002.5,2.591049
"6159","RUS",2002.75,1.110251
"6160","RUS",2003,2.397325
"6161","RUS",2003.25,1.115437
"6162","RUS",2003.5,1.688167
"6163","RUS",2003.75,1.823819
"6164","RUS",2004,1.878667
"6165","RUS",2004.25,1.927184
"6166","RUS",2004.5,1.514535
"6167","RUS",2004.75,1.118171
"6168","RUS",2005,1.748082
"6169","RUS",2005.25,1.522295
"6170","RUS",2005.5,1.762205
"6171","RUS",2005.75,2.06284
"6172","RUS",2006,1.930605
"6173","RUS",2006.25,1.925104
"6174","RUS",2006.5,2.296129
"6175","RUS",2006.75,1.899241
"6176","RUS",2007,1.813651
"6177","RUS",2007.25,2.523798
"6178","RUS",2007.5,2.20511
"6179","RUS",2007.75,3.193832
"6180","RUS",2008,2.653172
"6181","RUS",2008.25,0.621602
"6182","RUS",2008.5,-1.490669
"6183","RUS",2008.75,-3.252211
"6184","RUS",2009,-3.526982
"6185","RUS",2009.25,-1.458861
"6186","RUS",2009.5,0.410425
"6187","RUS",2009.75,1.081708
"6188","RUS",2010,2.138462
"6189","RUS",2010.25,0.950099
"6190","RUS",2010.5,0.523513
"6191","RUS",2010.75,1.25698
"6192","RUS",2011,0.818865
"6193","RUS",2011.25,1.163918
"6194","RUS",2011.5,1.505387
"6195","RUS",2011.75,1.18687
"6196","RUS",2012,0.783146
"6197","RUS",2012.25,0.628845
"6198","RUS",2012.5,0.247897
"6199","RUS",2012.75,0.051578
"6200","RUS",2013,0.545467
"6201","RUS",2013.25,0.225674
"6202","RUS",2013.5,0.422207
"6203","RUS",2013.75,0.345019
"6204","RUS",2014,0.137613
"6205","RUS",2014.25,0.485646
"6206","RUS",2014.5,-0.642055
"6207","RUS",2014.75,-0.744503
"6208","RUS",2015,-1.163086
"6209","RUS",2015.25,-1.311346
"6210","RUS",2015.5,-0.571514
"6211","SVK",1993.25,1.390938
"6212","SVK",1993.5,1.159825
"6213","SVK",1993.75,1.506507
"6214","SVK",1994,1.788229
"6215","SVK",1994.25,1.218534
"6216","SVK",1994.5,1.899671
"6217","SVK",1994.75,1.416355
"6218","SVK",1995,0.944819
"6219","SVK",1995.25,1.607851
"6220","SVK",1995.5,1.65438
"6221","SVK",1995.75,1.700516
"6222","SVK",1996,1.751003
"6223","SVK",1996.25,1.735986
"6224","SVK",1996.5,1.647749
"6225","SVK",1996.75,1.546145
"6226","SVK",1997,1.952533
"6227","SVK",1997.25,0.752064
"6228","SVK",1997.5,1.29032
"6229","SVK",1997.75,0.218898
"6230","SVK",1998,1.477313
"6231","SVK",1998.25,0.032307
"6232","SVK",1998.5,-0.719924
"6233","SVK",1998.75,7.353369
"6234","SVK",1999,-3.256333
"6235","SVK",1999.25,-1.771447
"6236","SVK",1999.5,-0.736011
"6237","SVK",1999.75,-0.470461
"6238","SVK",2000,1.138448
"6239","SVK",2000.25,1.012049
"6240","SVK",2000.5,0.656627
"6241","SVK",2000.75,0.646865
"6242","SVK",2001,0.654275
"6243","SVK",2001.25,1.088845
"6244","SVK",2001.5,0.440201
"6245","SVK",2001.75,2.066483
"6246","SVK",2002,0.366054
"6247","SVK",2002.25,1.026299
"6248","SVK",2002.5,2.203358
"6249","SVK",2002.75,0.698692
"6250","SVK",2003,1.763858
"6251","SVK",2003.25,1.413892
"6252","SVK",2003.5,0.411614
"6253","SVK",2003.75,1.644977
"6254","SVK",2004,1.312448
"6255","SVK",2004.25,0.741661
"6256","SVK",2004.5,2.235249
"6257","SVK",2004.75,1.505958
"6258","SVK",2005,1.117493
"6259","SVK",2005.25,2.034196
"6260","SVK",2005.5,1.627635
"6261","SVK",2005.75,1.445759
"6262","SVK",2006,2.420226
"6263","SVK",2006.25,2.299787
"6264","SVK",2006.5,1.924047
"6265","SVK",2006.75,2.810531
"6266","SVK",2007,2.11439
"6267","SVK",2007.25,2.509339
"6268","SVK",2007.5,2.390232
"6269","SVK",2007.75,6.205909
"6270","SVK",2008,-2.543121
"6271","SVK",2008.25,1.209713
"6272","SVK",2008.5,1.336585
"6273","SVK",2008.75,1.066692
"6274","SVK",2009,-9.224436
"6275","SVK",2009.25,1.485444
"6276","SVK",2009.5,1.496611
"6277","SVK",2009.75,1.676541
"6278","SVK",2010,1.267059
"6279","SVK",2010.25,0.945844
"6280","SVK",2010.5,0.969318
"6281","SVK",2010.75,0.646836
"6282","SVK",2011,0.578629
"6283","SVK",2011.25,0.754812
"6284","SVK",2011.5,0.536373
"6285","SVK",2011.75,0.780704
"6286","SVK",2012,0.190146
"6287","SVK",2012.25,0.230965
"6288","SVK",2012.5,0.210056
"6289","SVK",2012.75,0.03166
"6290","SVK",2013,0.442906
"6291","SVK",2013.25,0.477692
"6292","SVK",2013.5,0.553083
"6293","SVK",2013.75,0.620571
"6294","SVK",2014,0.63606
"6295","SVK",2014.25,0.60374
"6296","SVK",2014.5,0.664366
"6297","SVK",2014.75,0.859521
"6298","SVK",2015,0.850924
"6299","SVK",2015.25,0.907575
"6300","SVK",2015.5,0.90159
"6301","SVN",1995.25,0.667728
"6302","SVN",1995.5,0.208895
"6303","SVN",1995.75,0.43845
"6304","SVN",1996,0.864381
"6305","SVN",1996.25,0.685352
"6306","SVN",1996.5,1.757767
"6307","SVN",1996.75,1.429002
"6308","SVN",1997,0.835151
"6309","SVN",1997.25,2.116493
"6310","SVN",1997.5,0.703883
"6311","SVN",1997.75,0.683155
"6312","SVN",1998,0.612124
"6313","SVN",1998.25,0.448858
"6314","SVN",1998.5,0.958701
"6315","SVN",1998.75,0.812396
"6316","SVN",1999,1.510181
"6317","SVN",1999.25,3.639412
"6318","SVN",1999.5,-1.620026
"6319","SVN",1999.75,1.741425
"6320","SVN",2000,0.825867
"6321","SVN",2000.25,2.070724
"6322","SVN",2000.5,1.093713
"6323","SVN",2000.75,0.664629
"6324","SVN",2001,1.023106
"6325","SVN",2001.25,0.24482
"6326","SVN",2001.5,0.633438
"6327","SVN",2001.75,0.836908
"6328","SVN",2002,1.663703
"6329","SVN",2002.25,0.13314
"6330","SVN",2002.5,0.894415
"6331","SVN",2002.75,1.691619
"6332","SVN",2003,0.003985
"6333","SVN",2003.25,0.221455
"6334","SVN",2003.5,1.068201
"6335","SVN",2003.75,0.858776
"6336","SVN",2004,0.751353
"6337","SVN",2004.25,1.207631
"6338","SVN",2004.5,1.306369
"6339","SVN",2004.75,0.351384
"6340","SVN",2005,1.323534
"6341","SVN",2005.25,1.464819
"6342","SVN",2005.5,0.858738
"6343","SVN",2005.75,1.668137
"6344","SVN",2006,0.864628
"6345","SVN",2006.25,2.073388
"6346","SVN",2006.5,1.712104
"6347","SVN",2006.75,2.208817
"6348","SVN",2007,1.708856
"6349","SVN",2007.25,1.375916
"6350","SVN",2007.5,2.025812
"6351","SVN",2007.75,0.439758
"6352","SVN",2008,1.414169
"6353","SVN",2008.25,1.105446
"6354","SVN",2008.5,-0.322813
"6355","SVN",2008.75,-3.788206
"6356","SVN",2009,-4.506501
"6357","SVN",2009.25,-1.181174
"6358","SVN",2009.5,0.143791
"6359","SVN",2009.75,-0.152882
"6360","SVN",2010,0.246582
"6361","SVN",2010.25,1.016716
"6362","SVN",2010.5,0.451656
"6363","SVN",2010.75,0.758893
"6364","SVN",2011,0.057877
"6365","SVN",2011.25,0.326263
"6366","SVN",2011.5,-0.426302
"6367","SVN",2011.75,-0.719869
"6368","SVN",2012,-0.231996
"6369","SVN",2012.25,-1.534069
"6370","SVN",2012.5,-0.476242
"6371","SVN",2012.75,-1.277505
"6372","SVN",2013,-0.108454
"6373","SVN",2013.25,0.121254
"6374","SVN",2013.5,0.457408
"6375","SVN",2013.75,1.427252
"6376","SVN",2014,0.177926
"6377","SVN",2014.25,1.084434
"6378","SVN",2014.5,0.849006
"6379","SVN",2014.75,0.333287
"6380","SVN",2015,0.663195
"6381","SVN",2015.25,0.72552
"6382","SVN",2015.5,0.372139
"6383","SWE",1960.25,1.355258
"6384","SWE",1960.5,1.626155
"6385","SWE",1960.75,1.871301
"6386","SWE",1961,1.936295
"6387","SWE",1961.25,0.363512
"6388","SWE",1961.5,1.386708
"6389","SWE",1961.75,0.50326
"6390","SWE",1962,0.27719
"6391","SWE",1962.25,1.761047
"6392","SWE",1962.5,2.44721
"6393","SWE",1962.75,0.824052
"6394","SWE",1963,-1.027403
"6395","SWE",1963.25,3.823815
"6396","SWE",1963.5,1.854547
"6397","SWE",1963.75,0.877163
"6398","SWE",1964,2.477562
"6399","SWE",1964.25,0.541844
"6400","SWE",1964.5,1.99575
"6401","SWE",1964.75,1.07015
"6402","SWE",1965,1.970919
"6403","SWE",1965.25,-0.739413
"6404","SWE",1965.5,-0.102962
"6405","SWE",1965.75,1.989429
